peak.id	CRX_Corbo	N50	HDmono	HDdimer	NRL	AP1
peak.3727	2	1	2	0	1	0
peak.3728	0	0	0	0	0	0
peak.3729	1	0	2	0	3	1
peak.373	2	0	2	0	1	0
peak.3730	2	0	1	0	1	1
peak.3731	1	0	1	1	2	1
peak.3732	2	1	2	0	0	0
peak.3733	0	0	0	0	0	2
peak.3734	2	0	1	0	2	1
peak.3735	1	3	1	0	0	0
peak.3736	1	1	1	0	1	2
peak.3737	2	0	0	0	1	1
peak.3738	3	0	3	0	1	1
peak.3739	1	0	1	0	0	1
peak.374	3	1	2	0	0	2
peak.3740	0	0	0	0	0	0
peak.3741	0	0	1	0	1	1
peak.3742	2	0	2	0	0	2
peak.3743	3	0	3	0	1	0
peak.3744	1	5	1	0	1	0
peak.3745	0	0	0	1	2	1
peak.3746	1	0	1	0	0	1
peak.3747	0	0	0	0	0	1
peak.3748	2	4	0	1	0	1
peak.3749	2	4	2	0	0	1
peak.375	2	0	3	0	0	1
peak.3750	0	0	0	0	1	2
peak.3751	2	0	2	0	0	1
peak.3752	1	0	1	0	0	0
peak.3753	2	0	2	0	0	1
peak.3754	2	1	2	0	0	0
peak.3755	0	0	0	1	2	1
peak.3756	0	0	0	0	0	0
peak.3757	2	1	1	2	0	1
peak.3758	4	0	2	0	1	0
peak.3759	5	0	4	0	0	1
peak.376	2	1	1	0	0	1
peak.3760	3	0	2	0	0	1
peak.3761	4	0	2	0	2	0
peak.3762	0	4	0	1	0	1
peak.3763	1	0	2	0	1	1
peak.3764	1	0	1	0	0	2
peak.3765	0	0	0	0	0	0
peak.3766	3	0	3	0	0	0
peak.3767	0	0	0	0	0	0
peak.3768	1	1	1	1	0	1
peak.3769	2	0	2	0	1	1
peak.377	0	0	0	0	0	0
peak.3770	2	3	0	1	5	0
peak.3771	1	1	2	0	2	1
peak.3772	1	0	1	2	1	0
peak.3773	0	0	0	0	0	1
peak.3774	2	0	1	0	1	1
peak.3775	1	0	1	0	1	0
peak.3776	0	0	0	0	0	0
peak.3777	4	0	4	0	2	2
peak.3778	4	2	3	0	2	1
peak.3779	3	2	3	0	2	0
peak.378	1	0	1	0	1	0
peak.3780	0	0	0	0	0	1
peak.3781	2	4	2	2	1	3
peak.3782	2	0	2	2	3	0
peak.3783	1	0	0	0	0	0
peak.3784	2	0	1	1	1	0
peak.3785	1	0	1	0	2	1
peak.3786	1	2	1	0	2	0
peak.3787	1	0	2	1	1	0
peak.3788	0	0	1	0	0	0
peak.3789	1	0	1	0	0	2
peak.379	0	0	1	1	1	0
peak.3790	2	1	2	0	1	2
peak.3791	1	0	1	0	2	1
peak.3792	4	0	3	0	2	0
peak.3793	1	0	1	1	2	1
peak.3794	3	1	2	0	0	1
peak.3795	3	1	4	0	0	1
peak.3796	1	0	1	0	0	2
peak.3797	2	0	2	0	2	2
peak.3798	2	0	2	0	0	1
peak.3799	2	1	2	0	2	1
peak.38	2	0	2	0	1	0
peak.380	2	0	4	0	1	0
peak.3800	2	3	1	1	0	2
peak.3801	4	0	4	1	0	0
peak.3802	3	1	2	0	0	0
peak.3803	1	1	1	0	2	0
peak.3804	1	0	1	0	0	1
peak.3805	0	0	0	0	2	0
peak.3806	2	0	2	0	3	1
peak.3807	0	0	0	2	1	0
peak.3808	3	1	3	0	1	1
peak.3809	1	2	1	2	1	0
peak.381	2	0	2	0	0	0
peak.3810	2	1	2	0	1	0
peak.3811	3	1	2	0	1	0
peak.3812	0	1	0	0	0	0
peak.3813	2	0	2	0	1	2
peak.3814	2	0	1	0	1	0
peak.3815	2	3	2	0	0	0
peak.3816	3	0	2	0	1	0
peak.3817	1	0	2	0	0	1
peak.3818	1	0	1	0	1	0
peak.3819	2	0	2	1	1	0
peak.382	0	0	0	0	0	0
peak.3820	2	0	1	0	1	0
peak.3821	0	2	1	0	3	0
peak.3822	1	0	1	0	0	0
peak.3823	1	0	0	1	0	1
peak.3824	0	0	0	0	0	0
peak.3825	2	0	1	0	1	0
peak.3826	4	3	3	0	1	1
peak.3827	0	0	1	0	1	1
peak.3828	0	2	0	0	1	0
peak.3829	2	0	2	0	0	1
peak.383	2	0	3	0	0	1
peak.3830	4	2	2	1	1	0
peak.3831	1	0	1	1	3	1
peak.3832	2	5	1	0	1	3
peak.3833	3	2	2	0	0	1
peak.3834	1	1	1	0	3	1
peak.3835	0	0	0	1	2	0
peak.3836	0	0	0	0	0	0
peak.3837	1	0	2	0	2	0
peak.3838	1	0	1	0	2	2
peak.3839	4	0	5	0	2	1
peak.384	3	0	3	0	0	0
peak.3840	3	0	3	0	1	0
peak.3841	1	2	1	0	1	1
peak.3842	2	1	3	0	2	0
peak.3843	2	1	1	0	0	0
peak.3844	1	0	0	1	0	3
peak.3845	1	0	1	0	1	0
peak.3846	0	0	0	0	1	0
peak.3847	1	1	0	1	3	2
peak.3848	2	0	1	0	2	1
peak.3849	0	0	0	0	1	0
peak.385	2	0	1	0	1	0
peak.3850	0	1	0	1	1	1
peak.3851	0	1	0	0	0	0
peak.3852	3	1	3	0	0	0
peak.3853	2	5	2	1	0	0
peak.3854	2	1	2	0	2	1
peak.3855	3	0	5	0	0	0
peak.3856	0	0	0	0	0	0
peak.3857	3	0	1	0	2	0
peak.3858	1	0	0	0	0	0
peak.3859	3	0	3	0	2	0
peak.386	0	0	1	0	2	0
peak.3860	0	0	1	0	0	1
peak.3861	0	0	0	0	0	0
peak.3862	2	0	1	0	0	0
peak.3863	2	1	2	0	2	3
peak.3864	2	0	2	0	0	1
peak.3865	3	0	3	0	1	0
peak.3866	1	2	2	1	0	1
peak.3867	2	0	2	0	0	0
peak.3868	1	0	1	0	1	1
peak.3869	2	1	2	0	0	1
peak.387	4	0	4	0	4	1
peak.3870	1	0	1	1	1	0
peak.3871	5	0	4	0	0	1
peak.3872	0	0	0	0	0	0
peak.3873	1	0	2	0	0	0
peak.3874	2	0	1	1	1	0
peak.3875	2	0	4	0	0	0
peak.3876	3	1	3	0	1	0
peak.3877	0	0	0	0	1	1
peak.3878	0	0	0	0	2	1
peak.3879	3	1	3	0	1	0
peak.388	3	0	2	1	0	0
peak.3880	2	0	2	0	1	0
peak.3881	0	0	0	1	1	1
peak.3882	0	0	0	0	2	1
peak.3883	2	1	1	0	1	2
peak.3884	2	2	1	1	0	1
peak.3885	3	0	3	0	1	0
peak.3886	0	0	0	0	0	0
peak.3887	0	0	1	0	1	0
peak.3888	3	0	2	0	0	1
peak.3889	0	0	0	0	0	0
peak.389	4	0	3	0	0	0
peak.3890	1	0	1	0	0	0
peak.3891	3	1	3	0	2	1
peak.3892	1	1	1	0	1	1
peak.3893	2	0	3	0	0	1
peak.3894	3	0	0	0	0	1
peak.3895	2	0	2	0	0	0
peak.3896	3	0	3	0	0	0
peak.3897	2	0	1	1	2	2
peak.3898	2	0	2	0	1	0
peak.3899	2	1	2	0	0	0
peak.39	2	0	2	0	2	0
peak.390	2	0	3	0	3	0
peak.3900	0	3	0	1	2	0
peak.3901	2	0	2	0	0	0
peak.3902	1	0	1	1	0	0
peak.3903	0	1	0	1	1	1
peak.3904	3	0	4	0	1	0
peak.3905	3	4	2	1	1	2
peak.3906	2	1	1	0	1	0
peak.3907	2	0	2	0	0	0
peak.3908	2	2	2	1	1	1
peak.3909	3	1	3	0	0	0
peak.391	2	0	1	0	2	0
peak.3910	2	1	2	0	1	0
peak.3911	2	0	2	0	0	0
peak.3912	1	0	2	0	1	1
peak.3913	3	0	3	0	0	1
peak.3914	3	5	1	0	0	0
peak.3915	1	0	1	0	0	0
peak.3916	1	0	1	0	3	2
peak.3917	2	0	2	0	0	1
peak.3918	1	0	1	0	0	1
peak.3919	2	0	2	0	1	1
peak.392	1	1	2	1	3	1
peak.3920	4	0	4	0	1	3
peak.3921	2	1	2	0	0	0
peak.3922	1	1	2	0	1	0
peak.3923	2	0	2	0	0	0
peak.3924	5	1	2	0	4	1
peak.3925	2	0	2	0	0	1
peak.3926	0	0	0	1	0	0
peak.3927	2	0	2	1	1	0
peak.3928	1	0	2	0	0	0
peak.3929	4	0	3	0	0	0
peak.393	2	1	2	0	0	1
peak.3930	0	0	0	0	1	1
peak.3931	1	2	1	0	0	2
peak.3932	0	2	0	0	0	1
peak.3933	0	0	0	0	1	2
peak.3934	0	0	0	0	1	2
peak.3935	0	0	0	1	0	2
peak.3936	1	0	1	1	1	0
peak.3937	3	1	3	0	0	0
peak.3938	0	0	0	0	0	0
peak.3939	1	0	0	0	0	0
peak.394	3	2	2	0	3	0
peak.3940	2	0	1	0	0	0
peak.3941	0	0	0	0	0	1
peak.3942	2	1	1	0	1	0
peak.3943	3	0	3	0	1	0
peak.3944	0	0	0	0	0	0
peak.3945	1	0	1	0	0	0
peak.3946	0	0	0	0	0	0
peak.3947	3	0	3	0	1	1
peak.3948	0	0	0	0	0	1
peak.3949	0	0	0	0	0	1
peak.395	2	0	1	1	1	1
peak.3950	1	0	0	0	0	1
peak.3951	2	0	2	0	1	1
peak.3952	3	0	3	0	1	0
peak.3953	2	1	2	0	0	0
peak.3954	0	0	0	0	1	0
peak.3955	1	4	1	0	1	0
peak.3956	0	0	0	0	0	0
peak.3957	1	0	2	0	0	0
peak.3958	0	0	0	0	1	0
peak.3959	0	0	0	0	2	1
peak.396	2	0	2	0	1	1
peak.3960	0	0	0	0	2	1
peak.3961	2	0	3	0	1	2
peak.3962	2	1	2	0	0	1
peak.3963	0	0	0	0	1	1
peak.3964	2	0	2	0	0	0
peak.3965	1	0	1	0	1	0
peak.3966	2	1	1	0	3	0
peak.3967	3	0	4	0	3	0
peak.3968	1	0	0	0	0	0
peak.3969	0	0	0	0	0	0
peak.397	1	0	0	0	2	3
peak.3970	1	1	0	0	2	1
peak.3971	1	0	1	0	0	0
peak.3972	2	0	2	0	1	0
peak.3973	2	0	2	0	1	0
peak.3974	2	3	1	1	1	2
peak.3975	3	1	2	0	1	1
peak.3976	2	0	2	0	2	0
peak.3977	2	1	2	0	1	3
peak.3978	5	0	5	0	0	2
peak.3979	2	0	3	0	0	1
peak.398	1	0	1	0	1	0
peak.3980	1	0	1	0	0	2
peak.3981	0	0	0	1	0	1
peak.3982	2	1	2	0	0	0
peak.3983	2	0	2	0	0	1
peak.3984	3	0	2	0	0	2
peak.3985	0	0	0	0	0	0
peak.3986	2	0	3	0	1	1
peak.3987	1	0	1	0	0	0
peak.3988	1	0	1	0	0	1
peak.3989	2	0	5	0	3	1
peak.399	0	0	1	0	0	0
peak.3990	3	0	3	0	2	1
peak.3991	2	0	3	0	0	0
peak.3992	0	0	1	0	0	1
peak.3993	1	0	0	1	0	0
peak.3994	1	0	0	0	0	1
peak.3995	3	0	2	0	0	0
peak.3996	0	0	0	0	1	0
peak.3998	1	0	1	0	1	0
peak.3999	4	0	3	0	0	0
peak.4	3	1	0	0	3	1
peak.40	0	0	0	0	1	1
peak.400	1	1	1	0	1	0
peak.4000	0	0	0	0	0	0
peak.4001	2	0	2	1	0	0
peak.4002	1	0	1	0	1	0
peak.4003	0	0	1	0	0	0
peak.4004	2	0	2	0	0	1
peak.4005	1	0	2	0	0	0
peak.4006	3	2	2	0	0	0
peak.4007	1	0	0	0	1	0
peak.4008	2	0	2	0	1	1
peak.4009	2	0	2	0	0	0
peak.401	2	0	2	0	3	1
peak.4010	1	0	1	0	2	0
peak.4011	2	0	2	0	0	0
peak.4012	1	0	1	0	0	0
peak.4013	1	0	3	0	1	0
peak.4014	3	0	2	0	2	0
peak.4015	1	0	1	0	1	1
peak.4016	2	1	2	0	0	0
peak.4017	1	0	1	1	0	1
peak.4018	3	0	2	0	0	0
peak.4019	1	0	1	0	1	1
peak.402	0	4	0	2	0	0
peak.4020	1	1	0	1	0	0
peak.4021	1	0	1	1	0	0
peak.4022	2	1	1	0	3	1
peak.4023	0	1	0	0	1	2
peak.4024	1	0	1	0	0	0
peak.4025	2	0	2	0	2	0
peak.4026	5	0	4	0	1	0
peak.4027	3	0	3	0	2	0
peak.4028	1	0	1	0	1	0
peak.4029	2	0	2	0	0	2
peak.403	2	1	2	0	0	2
peak.4030	0	0	0	2	0	0
peak.4031	0	0	0	1	1	0
peak.4032	3	2	3	0	2	2
peak.4033	4	3	4	0	1	2
peak.4034	2	0	2	0	1	0
peak.4035	0	0	0	0	0	1
peak.4036	1	1	0	2	0	0
peak.4037	1	0	1	0	0	2
peak.4038	0	2	1	0	1	0
peak.4039	1	0	1	0	2	1
peak.404	1	0	1	1	1	2
peak.4040	0	0	0	0	1	1
peak.4041	0	0	0	0	0	1
peak.4042	1	0	1	1	1	0
peak.4043	1	3	1	1	0	1
peak.4044	0	0	0	0	1	1
peak.4045	1	0	0	0	0	0
peak.4046	0	0	0	0	0	2
peak.4047	3	0	2	0	0	0
peak.4048	2	0	2	0	1	1
peak.4049	0	0	0	0	0	1
peak.405	1	0	1	0	1	2
peak.4050	1	0	1	0	4	3
peak.4051	1	0	1	0	1	0
peak.4052	2	0	2	0	1	0
peak.4053	3	0	2	0	0	0
peak.4054	2	0	3	0	1	0
peak.4055	1	0	1	0	1	0
peak.4056	0	0	0	0	0	1
peak.4057	1	0	1	0	0	0
peak.4058	2	0	3	0	0	1
peak.4059	2	1	2	0	0	0
peak.406	2	0	2	0	0	0
peak.4060	0	0	0	0	1	0
peak.4061	1	0	1	0	1	0
peak.4062	1	0	0	0	0	0
peak.4063	2	0	1	0	0	0
peak.4064	3	1	3	0	1	2
peak.4065	0	0	0	1	0	1
peak.4066	0	0	0	0	0	1
peak.4067	1	1	1	1	0	0
peak.4068	1	0	1	0	0	0
peak.4069	0	0	0	1	0	1
peak.407	2	1	2	0	2	0
peak.4070	1	0	1	0	0	0
peak.4071	1	1	0	0	1	0
peak.4072	3	0	1	0	0	0
peak.4073	2	0	3	0	0	0
peak.4074	2	2	2	0	2	1
peak.4075	3	0	2	0	0	0
peak.4076	2	0	2	0	1	1
peak.4077	0	0	0	0	0	0
peak.4078	3	0	1	0	1	0
peak.4079	0	0	0	0	0	1
peak.408	2	0	1	0	3	0
peak.4080	1	1	1	0	0	0
peak.4081	1	0	1	0	0	1
peak.4082	1	0	1	0	0	1
peak.4083	4	0	3	0	0	1
peak.4084	4	1	3	0	0	1
peak.4085	0	0	0	0	1	0
peak.4086	2	0	2	0	0	0
peak.4087	0	2	0	1	0	0
peak.4088	1	0	1	0	0	0
peak.4089	2	0	2	0	3	0
peak.409	2	1	1	0	1	0
peak.4090	1	1	0	0	0	0
peak.4091	3	1	3	0	0	1
peak.4092	2	2	2	0	0	0
peak.4093	3	0	3	0	0	0
peak.4094	1	1	1	0	1	1
peak.4095	2	0	2	0	0	0
peak.4096	2	0	2	0	1	0
peak.4097	0	0	0	0	0	1
peak.4098	0	2	0	0	1	1
peak.4099	1	0	1	0	1	0
peak.41	0	5	0	1	0	0
peak.410	1	0	1	1	0	0
peak.4100	0	0	1	0	0	0
peak.4101	2	0	2	0	0	2
peak.4102	0	0	0	1	0	0
peak.4103	0	0	0	0	0	0
peak.4104	1	0	1	0	0	0
peak.4105	2	0	2	0	2	0
peak.4106	1	1	1	0	1	0
peak.4107	1	0	1	0	0	0
peak.4108	1	0	1	1	1	0
peak.4109	1	0	1	0	1	1
peak.411	1	0	0	1	1	0
peak.4110	1	0	1	0	0	0
peak.4111	2	0	2	0	1	0
peak.4112	1	0	1	1	0	0
peak.4113	1	0	0	1	1	2
peak.4114	5	1	5	0	0	5
peak.4115	0	0	0	0	0	1
peak.4116	1	2	1	0	0	1
peak.4117	1	1	1	1	3	0
peak.4118	2	0	3	0	1	0
peak.4119	2	0	2	0	2	2
peak.412	3	1	2	0	1	2
peak.4120	2	0	1	0	0	0
peak.4121	2	0	1	0	0	0
peak.4122	2	0	2	0	3	4
peak.4123	3	0	3	0	1	1
peak.4124	1	0	1	0	1	0
peak.4125	3	5	2	0	1	0
peak.4126	2	1	1	0	4	3
peak.4127	1	3	1	0	1	1
peak.4128	3	0	3	0	0	0
peak.4129	1	0	1	0	1	0
peak.413	1	1	0	1	2	0
peak.4130	2	1	1	0	1	1
peak.4131	1	0	1	0	1	1
peak.4132	2	0	2	1	1	1
peak.4133	0	0	0	0	0	0
peak.4134	0	0	0	0	1	2
peak.4135	3	2	2	2	0	0
peak.4136	3	1	3	0	1	2
peak.4137	3	0	3	0	0	0
peak.4138	1	0	1	0	0	0
peak.4139	2	0	2	0	0	0
peak.414	0	0	0	0	1	0
peak.4140	0	1	0	1	2	1
peak.4141	2	0	2	0	2	1
peak.4142	3	2	1	0	1	2
peak.4143	4	1	2	0	1	0
peak.4144	2	0	2	0	1	0
peak.4145	2	0	2	0	1	0
peak.4146	2	0	2	0	0	1
peak.4147	0	0	0	0	0	3
peak.4148	1	0	1	0	0	0
peak.4149	0	1	0	0	3	0
peak.415	1	1	1	0	0	0
peak.4150	3	2	2	0	3	0
peak.4151	2	1	2	0	0	2
peak.4152	1	0	1	0	1	0
peak.4153	3	1	3	0	0	0
peak.4154	0	0	0	0	0	0
peak.4155	2	0	2	0	0	0
peak.4156	0	0	0	0	0	3
peak.4157	1	0	0	0	0	0
peak.4158	0	0	0	0	0	2
peak.4159	0	3	1	0	2	1
peak.416	2	0	2	0	0	0
peak.4160	1	0	1	0	1	0
peak.4161	1	0	0	0	0	0
peak.4162	1	0	1	0	0	1
peak.4163	0	0	0	0	1	0
peak.4164	0	0	0	0	0	0
peak.4165	0	0	0	0	0	0
peak.4166	0	0	0	0	2	1
peak.4167	2	1	2	1	1	1
peak.4168	0	0	0	0	0	2
peak.4169	3	3	3	0	2	1
peak.417	2	0	2	0	0	1
peak.4170	1	0	1	1	0	0
peak.4171	2	1	3	0	1	0
peak.4172	0	0	0	1	0	0
peak.4173	2	0	2	0	0	0
peak.4174	3	0	3	0	0	0
peak.4175	0	4	1	0	2	1
peak.4176	1	4	0	1	0	2
peak.4177	3	0	3	0	0	0
peak.4178	2	1	0	0	0	0
peak.4179	2	2	1	0	0	3
peak.418	0	0	0	0	0	0
peak.4180	0	4	0	1	0	1
peak.4181	3	2	2	0	0	2
peak.4182	1	1	0	2	2	0
peak.4183	3	3	2	0	0	4
peak.4184	2	0	3	0	1	0
peak.4185	2	0	1	0	0	0
peak.4186	2	0	2	0	1	0
peak.4187	1	0	2	0	1	0
peak.4188	2	0	1	0	0	0
peak.4189	1	0	2	0	0	0
peak.419	0	0	0	0	0	0
peak.4190	1	0	2	0	0	1
peak.4191	1	1	1	0	0	1
peak.4192	1	0	1	0	0	3
peak.4193	1	0	1	0	1	0
peak.4194	2	0	1	0	0	1
peak.4195	1	0	1	0	1	1
peak.4196	1	0	1	0	0	0
peak.4197	1	0	0	0	0	0
peak.4198	2	3	1	0	1	0
peak.4199	0	0	1	0	0	0
peak.42	2	0	1	0	1	1
peak.420	2	0	1	0	2	0
peak.4200	2	1	2	0	0	0
peak.4201	5	0	3	0	0	0
peak.4202	2	2	2	0	2	3
peak.4203	0	0	0	0	0	2
peak.4204	3	0	2	0	1	0
peak.4205	3	1	3	0	2	0
peak.4206	1	3	1	2	0	1
peak.4207	3	0	3	0	0	0
peak.4208	1	0	1	0	2	0
peak.4209	0	0	0	0	0	1
peak.421	0	0	0	2	0	0
peak.4210	0	2	0	0	1	0
peak.4211	2	0	0	2	2	0
peak.4212	0	0	0	0	0	0
peak.4213	1	1	1	0	3	0
peak.4214	1	3	1	3	0	2
peak.4215	2	0	2	0	2	1
peak.4216	4	2	1	0	2	0
peak.4217	1	0	1	0	1	0
peak.4218	1	0	0	1	3	3
peak.4219	1	0	1	0	1	1
peak.422	2	2	3	0	0	0
peak.4220	4	0	2	0	0	0
peak.4221	0	0	0	0	1	1
peak.4222	0	0	0	0	1	0
peak.4223	2	1	1	0	0	0
peak.4224	1	0	1	0	0	1
peak.4225	0	0	0	0	0	3
peak.4226	3	0	3	0	1	2
peak.4227	2	3	2	1	1	1
peak.4228	2	0	3	0	0	0
peak.4229	3	0	1	0	2	0
peak.423	2	0	2	0	0	1
peak.4230	2	0	2	0	0	1
peak.4231	3	0	3	0	0	0
peak.4232	2	1	2	0	2	0
peak.4233	1	0	1	0	0	0
peak.4234	1	0	1	1	2	0
peak.4235	2	0	1	0	1	1
peak.4236	2	0	2	0	0	0
peak.4237	4	0	4	0	2	2
peak.4238	1	0	1	0	1	0
peak.4239	1	0	1	0	2	2
peak.424	1	0	1	1	1	1
peak.4240	1	0	1	0	1	0
peak.4241	1	0	1	0	1	0
peak.4242	0	0	1	0	0	1
peak.4243	1	0	1	0	0	0
peak.4244	1	0	1	0	0	0
peak.4245	1	0	0	0	0	0
peak.4246	3	0	2	0	1	0
peak.4247	2	0	1	0	1	1
peak.4248	1	0	1	2	1	0
peak.4249	6	6	3	0	0	2
peak.425	4	1	2	0	1	2
peak.4250	1	6	1	0	1	4
peak.4251	1	0	1	0	2	0
peak.4252	3	0	3	0	0	0
peak.4253	4	0	3	0	0	1
peak.4254	1	0	2	0	2	0
peak.4255	1	0	2	0	0	2
peak.4256	2	0	2	0	2	1
peak.4257	1	0	1	0	1	0
peak.4258	3	0	3	1	0	0
peak.4259	3	1	3	0	0	0
peak.426	0	0	0	0	1	0
peak.4260	2	0	2	0	0	1
peak.4261	3	0	3	0	0	2
peak.4262	3	0	2	0	2	1
peak.4263	2	0	2	0	1	1
peak.4264	1	0	1	1	1	0
peak.4265	1	0	1	0	1	0
peak.4266	0	0	1	0	1	1
peak.4267	2	0	1	0	2	2
peak.4268	2	1	2	0	2	1
peak.4269	2	0	3	0	2	1
peak.427	3	0	3	0	1	0
peak.4270	2	0	2	0	0	1
peak.4271	0	1	0	0	2	2
peak.4272	1	0	2	0	0	0
peak.4273	1	0	0	0	0	0
peak.4274	1	2	1	0	2	0
peak.4275	1	2	1	1	0	4
peak.4276	0	1	0	0	0	2
peak.4277	2	0	2	0	1	3
peak.4278	0	0	0	1	0	0
peak.4279	0	0	0	1	0	2
peak.428	4	2	4	0	1	1
peak.4280	1	0	0	1	2	0
peak.4281	1	3	0	0	2	6
peak.4282	1	1	2	0	1	0
peak.4283	2	0	2	0	0	2
peak.4284	3	1	3	0	1	0
peak.4285	1	0	1	0	0	0
peak.4286	1	0	2	0	1	1
peak.4287	1	0	2	0	1	3
peak.4288	1	3	1	0	0	2
peak.4289	0	0	0	1	1	1
peak.429	1	3	1	1	2	1
peak.4290	3	1	3	0	2	0
peak.4291	2	0	2	0	1	1
peak.4292	3	0	3	0	0	0
peak.4293	0	1	0	0	1	0
peak.4294	2	1	2	0	1	0
peak.4295	1	0	1	0	1	1
peak.4296	1	0	2	0	2	0
peak.4297	3	0	2	0	1	0
peak.4298	0	0	0	0	0	0
peak.4299	1	0	1	1	1	1
peak.43	2	1	0	0	1	1
peak.430	3	2	2	0	1	0
peak.4300	5	0	5	0	0	0
peak.4301	2	0	2	0	1	1
peak.4302	1	0	0	0	1	0
peak.4303	1	0	2	0	3	0
peak.4304	2	0	2	0	1	0
peak.4305	1	0	1	0	0	1
peak.4306	1	0	2	1	0	0
peak.4307	0	0	0	0	0	0
peak.4308	0	0	0	0	0	0
peak.4309	4	2	4	0	2	5
peak.431	1	1	1	0	0	1
peak.4310	0	0	0	0	0	0
peak.4311	0	0	0	0	0	1
peak.4312	0	0	0	0	0	0
peak.4313	0	0	0	0	1	0
peak.4314	2	2	3	0	1	1
peak.4315	0	0	3	0	1	0
peak.4316	1	0	1	0	0	1
peak.4317	0	1	0	3	1	1
peak.4318	2	0	2	0	0	0
peak.4319	1	0	1	1	0	0
peak.432	2	0	2	0	0	1
peak.4320	4	0	3	0	0	1
peak.4321	3	1	2	0	2	2
peak.4322	0	2	0	0	1	1
peak.4323	4	0	2	0	1	2
peak.4324	2	0	3	0	0	2
peak.4325	0	0	1	0	0	0
peak.4326	2	0	2	0	0	0
peak.4327	4	1	2	0	0	0
peak.4328	3	1	1	1	1	1
peak.4329	2	1	2	0	1	0
peak.433	2	0	2	0	0	0
peak.4330	0	0	0	1	1	1
peak.4331	0	0	0	1	0	0
peak.4332	2	0	2	0	2	1
peak.4333	3	0	2	0	0	0
peak.4334	1	0	1	0	0	1
peak.4335	1	5	1	0	3	1
peak.4336	1	0	1	2	1	0
peak.4337	4	0	4	0	0	1
peak.4338	2	0	2	1	0	1
peak.4339	1	2	1	0	2	1
peak.434	2	0	1	0	1	0
peak.4340	0	0	0	0	1	0
peak.4341	0	0	0	0	0	0
peak.4342	2	0	2	0	1	0
peak.4343	2	0	2	0	1	0
peak.4344	1	0	1	0	0	0
peak.4345	1	1	0	1	1	0
peak.4346	0	0	0	2	0	0
peak.4347	2	0	2	0	1	3
peak.4348	1	0	0	0	1	0
peak.4349	2	1	2	0	0	2
peak.435	1	0	1	0	1	3
peak.4350	2	2	1	0	1	2
peak.4351	2	2	2	0	0	0
peak.4352	2	0	2	0	1	1
peak.4353	2	0	2	0	1	0
peak.4354	3	0	3	0	0	1
peak.4355	2	1	2	0	1	0
peak.4356	3	0	2	0	1	2
peak.4357	1	0	1	0	1	0
peak.4358	3	1	0	0	1	0
peak.4359	3	1	2	0	1	0
peak.436	3	2	4	0	0	1
peak.4360	4	1	3	0	2	0
peak.4361	2	1	2	0	1	0
peak.4362	2	0	2	1	0	0
peak.4363	3	0	3	0	0	0
peak.4364	2	3	2	0	2	2
peak.4365	2	1	1	0	1	2
peak.4366	0	0	0	0	0	0
peak.4367	1	0	0	0	0	2
peak.4368	3	0	1	0	1	0
peak.4369	3	0	2	0	0	2
peak.437	2	0	3	0	1	1
peak.4370	3	0	3	0	2	0
peak.4371	2	0	3	0	0	0
peak.4372	1	0	1	0	0	0
peak.4373	2	0	2	0	0	0
peak.4374	1	0	0	0	1	0
peak.4375	3	0	3	0	0	2
peak.4376	0	5	0	0	0	0
peak.4377	1	1	1	0	1	1
peak.4378	2	0	1	0	1	1
peak.4379	0	0	0	1	0	1
peak.438	3	1	2	0	1	1
peak.4380	3	0	2	0	2	1
peak.4381	2	0	2	0	0	1
peak.4382	1	1	0	0	0	0
peak.4383	2	0	0	0	0	0
peak.4384	2	0	2	1	1	0
peak.4385	0	0	0	0	0	1
peak.4386	1	1	2	0	1	0
peak.4387	3	0	2	0	0	1
peak.4388	1	0	0	0	0	0
peak.4389	3	0	2	0	2	1
peak.439	5	1	4	0	1	0
peak.4390	0	0	0	0	0	0
peak.4391	1	0	1	0	0	1
peak.4392	2	1	2	0	1	0
peak.4393	3	1	1	0	0	0
peak.4394	4	0	3	0	0	2
peak.4395	0	0	0	0	1	0
peak.4396	0	0	0	0	1	1
peak.4397	1	0	1	0	0	0
peak.4398	3	0	1	0	1	0
peak.4399	1	0	1	0	0	0
peak.44	3	0	2	0	1	0
peak.440	3	2	2	1	0	0
peak.4400	1	1	1	0	1	3
peak.4401	2	1	2	0	2	0
peak.4402	1	1	2	0	2	1
peak.4403	1	1	0	0	0	0
peak.4404	1	0	1	0	0	0
peak.4405	3	0	3	0	1	0
peak.4406	1	0	1	0	2	3
peak.4407	0	0	0	0	2	0
peak.4408	2	0	2	0	0	0
peak.4409	1	0	1	0	0	0
peak.441	1	2	0	0	1	0
peak.4410	0	0	1	0	1	0
peak.4411	1	0	2	0	1	0
peak.4412	3	0	4	0	1	0
peak.4413	1	0	0	0	0	2
peak.4414	2	0	1	0	2	0
peak.4415	1	0	1	1	1	1
peak.4416	1	0	0	0	0	2
peak.4417	2	0	1	0	2	1
peak.4418	0	0	0	0	0	0
peak.4419	3	1	2	1	0	1
peak.442	2	2	2	0	0	0
peak.4420	3	0	2	1	1	1
peak.4421	3	3	4	0	1	2
peak.4422	1	1	1	1	2	0
peak.4423	0	0	0	0	0	2
peak.4424	4	0	4	0	0	0
peak.4425	0	0	0	0	2	1
peak.4426	1	1	1	0	2	0
peak.4427	2	1	3	0	2	0
peak.4428	2	0	2	1	2	1
peak.4429	0	1	0	1	0	1
