label	wt_olap.DREME.1	e80a_olap.DREME.1	k88n_olap.MEME.2	k88n_olap.DREME.1	k88n_gain.MEME.1	e80a_loss.MEME.3	CRX_Corbo	Crx.MA0467.1	NRL.MA0842.2	FOS::JUN.MA0099.2	Lee_2010_CRX
peak.111	0.5249791888154167	0.48962772703541874	1.862693410819976e-20	2.856641886415827e-19	9.360262631794595e-23	5.945911320353735e-11	0.3051119985442624	7.996634758050223e-07	2.0249338085008393e-15	3.4651737985880134e-07	0.5957145051486489
peak.112	0.5058819677575607	0.5249791875993354	8.578842640172444e-23	6.690423614493278e-20	7.534355520971106e-20	1.6195732394778485e-10	0.2204527693561467	8.078887493228524e-10	2.4267820445062095e-18	0.0011476957399113167	0.3522596460671216
peak.113	1.030861155350725	1.0146069135786342	7.894603392633984e-15	6.22321516746357e-11	2.0456007293515737e-20	4.963817305444525e-07	0.5294709114899395	0.0009977229683243078	2.6182630734282985e-10	0.026424341354326267	0.7546984773064818
peak.114	0.4384169334931429	0.3192070415491164	9.323025156823222e-16	1.2053782796515316e-09	1.964340183794345e-14	7.756920687999075e-10	0.07179188170605387	0.00032749275024675527	3.0736235136497344e-19	0.002451731321778731	0.3192817051910333
peak.115	1.049958374967889	0.9792554517023346	7.230484871586234e-07	1.276510528200837e-10	8.866513614270487e-12	0.01490111830620303	0.694118870615199	0.10837363233979586	1.1052144876354541e-10	1.292017476444149e-06	0.8563872325024433
peak.116	4.171338344862587e-10	3.3947700386685474e-10	9.144959361859619e-20	1.9681800663478983e-11	1.7373749279704934e-22	1.0886374880993034e-07	0.00474729403031113	2.9226133378034765e-07	3.6796967719795557e-22	5.6959938239800674e-08	0.03578301177200673
peak.117	3.327323002320399e-10	2.930061599549623e-10	3.489145884692946e-28	5.163245764190042e-21	1.18390722081272e-26	1.0408153070308971e-16	4.615860298756752e-05	1.7525908033130801e-15	4.4832841294672545e-19	2.0900433127881478e-11	0.0003727558593034287
peak.118	0.07619791671691328	0.031782140499120246	3.545628132798435e-09	6.126725459972673e-10	4.329439591380832e-11	0.11168167046233159	0.1089436538277961	0.00021157312148625658	2.7042572054652162e-11	0.0023379860694104537	0.3022544582616873
peak.119	0.5249791877471526	0.48962772608200017	7.481868081755266e-23	1.3270408083508399e-20	2.8043832480353655e-25	1.4478121419946735e-10	0.12433740519475375	6.899706693719727e-05	2.0001041548592315e-18	2.1288953239447206e-05	0.2915594352094008
peak.120	8.440153439349626e-11	4.647084404057743e-11	1.7921618176699564e-24	7.444472942365115e-20	1.427750823510457e-20	2.598252438000225e-15	4.880037669619072e-05	2.578142901627529e-15	6.266173613269963e-25	0.00018388979672676812	0.0007875936999559377
peak.121	0.07619791774427	0.031782141470264355	2.0307718211144952e-05	2.569218578918755e-10	1.264454958711334e-05	0.16550180521083246	0.154414006805918	7.347665603518176e-07	1.1953513517251816e-09	0.023721357432699812	0.43947288478634655
peak.122	0.8871982050808329	0.7770526275936305	1.7579954162822993e-11	1.8651929554418785	7.83716535754695e-12	3.095665503924422e-10	0.28333199073114923	4.563863091963424e-05	1.1638452205516698e-16	2.8593698411111234e-06	0.6131240007710221
peak.123	8.695862872611292e-11	5.98591042479901e-11	3.4286960513899246e-12	1.3596386674827142e-19	8.551341808220311e-19	2.047372955914245e-12	0.0005286851609107507	1.1374839682257602e-13	1.420322079850813e-23	9.272981492869396e-06	0.00807485901057989
peak.124	3.471372709637463e-10	2.8575318979596123e-10	5.264533362459049e-18	1.812356649433807e-10	6.883306751499768e-21	1.0025483620982749e-07	0.004856641103806336	7.16996742199195e-12	1.8798330499760823e-18	0.00018435016258176514	0.03153349575287018
peak.125	0.362219017582147	0.28742490177984287	0.00026049650543528096	3.1118731922482805e-10	3.681985065735731e-08	1.6140620011736906e-10	0.16653364909386908	3.9881038076894423e-10	4.592099604433641e-19	4.919998411283368e-06	0.35141581660611143
peak.126	1.0308611551613014	1.0146069133770612	1.4667474897148563e-17	5.008735627032267e-10	1.1562371174603498e-22	2.109572144428827e-10	0.8729118996199862	0.0026927712457418566	5.810766131933111e-12	9.384168770734725e-06	0.9647989984902342
peak.127	0.5058819676823614	0.5249791875278856	5.038398093283086e-15	2.55182926872006e-10	8.753885056893912e-14	1.858318508439373e-08	0.526862164748757	0.000199558100324479	1.3917241141107676e-12	2.257134658725797e-06	0.5460830556980995
peak.128	0.5820798840810882	0.5567613278585631	5.3814274011298866e-17	2.6821254631141645e-10	5.547950688797772e-16	1.6519522420699517e-05	0.39054947371478504	1.385329694229471e-06	2.913820001591743e-18	2.456529773259368e-05	0.636380369288333
peak.129	1.011763935226891	1.04995837495788	9.145424703804393e-20	2.063845143965459e-19	1.1177934879015359e-15	1.3595712134397075e-06	0.7444105791642679	6.497521745512416e-08	1.4721487064332295e-14	2.2154303664822764e-05	0.8619070346691347
peak.130	2.030221568046885e-10	1.6535779144887794e-10	2.374819610874397e-19	1.4075845420099505e-10	4.0735380206163793e-20	6.130563501488385e-07	0.005733721437741763	0.00024210386428683272	5.282153726595176e-17	6.651964491024626e-06	0.0443805675955948
peak.131	0.5820798839215553	0.5567613276472625	0.00042138743597873186	1.8823448591773957e-10	0.00015304150104871389	1.887840784918572e-07	0.38341534617148715	1.5617525780711795e-05	3.727836507200917e-14	6.137997222179238e-07	0.5938302323494897
peak.132	0.07619791767988615	0.031782141431759864	4.681151517145774e-09	0.5192400299916318	1.0501515239527698e-11	0.0004174131950706611	0.16504263594541357	2.9807532266157964e-07	1.699112911956072e-17	0.006354000535556391	0.4656617034153132
peak.133	0.524979187687439	0.48962772600807564	3.7882712761291464e-13	1.7665662432992608e-10	4.8174282065337585e-12	0.17887727404935116	0.35989366455071187	0.005394543311849963	2.719165830837185e-17	5.2716101482025374e-05	0.49623602355018437
peak.134	0.36221901799716394	0.28742490198791437	3.6487051373324e-08	1.6098177665825694e-09	1.7682794019380248e-07	1.434924049991432e-06	0.1742253011336856	4.792049441121936e-07	2.4230437618610636e-13	2.4770725154900157e-06	0.40269207132189083
peak.135	0.5820798839767368	0.5567613277107459	1.952493574063745e-18	4.25503510168032e-11	4.605646362341315e-22	3.6102535364983006e-08	0.36298783158579795	0.0011048870931544327	9.475535074775348e-16	1.1579375464067636e-06	0.5545695934003789
peak.136	1.00088415468189e-11	3.9831780106734754e-12	3.1843075163614904e-18	6.777448070233008e-10	7.825555081587566e-20	1.1856112652879026e-07	0.0024904457966110284	9.423084412042868e-06	1.1842954577900552e-10	3.5263723654793158e-09	0.02372331644888285
peak.137	2.68348448811849e-10	2.5450167185308883e-10	1.92742898960266e-10	4.255035124350329e-11	4.8826007205012354e-09	0.00016542511050593591	0.0021913663208654654	1.4826964942092667e-12	9.936190358035586e-07	5.919774107377641e-06	0.02269607101147556
peak.138	1.2423333422045058e-10	1.341062731508122e-10	2.9570288823308524e-12	0.25962001498757037	1.8105815234294477e-19	2.096688863175115e-07	7.955342209680484e-05	3.0795971614747382e-12	1.8316815083304844e-21	4.715980226628251e-05	0.0026758857034957922
peak.139	0.524979187677566	0.4896277260257697	1.3923346913117976e-15	1.7708104586128462e-10	3.714569539781339e-16	8.968715859056295e-14	0.3470496994411786	7.076654661227893e-09	4.383192663537517e-15	2.0753625341751723e-08	0.4277099736501002
peak.140	1.0117639354299133	1.0499583751232378	1.1574923419040077e-21	1.9681800757838532e-11	8.270669661411821e-20	7.222901999249282e-08	0.8588040351948735	4.029023510074486e-06	2.624285042437359e-16	1.8699541579255397e-07	0.9459905119240687
peak.141	5.265521536594277e-10	4.83342935471752e-10	1.2420619385848668e-11	3.9008283808649085e-19	3.5127829517667647e-16	4.445190755607277e-11	0.019269120658765217	1.4055843367565094e-10	7.475703175268331e-12	0.0001852628142225334	0.11453794426237007
peak.142	0.5249791874889489	0.48962772585315895	1.131073109082469e-13	1.7708104596699202e-10	1.3471306453393205e-19	8.003746650774375e-09	0.3475337370932632	0.0005336823140203751	2.836309015617474e-12	0.0004561442888675943	0.4356469040108073
peak.143	7.892472475210453e-11	5.2928748316557884e-11	8.850638216660689e-27	1.0297935340477112e-19	3.028930714792342e-24	1.7469122765708176e-14	0.0026504090209677734	3.314742104778296e-10	2.59988878018411e-17	0.5273202703496349	0.0260544245759509
peak.144	4.76847414922893e-10	4.1340155875857216e-10	1.971502113323884e-09	1.0499583754633326	1.89939935948434e-18	4.655962160164097e-15	0.0073650638721242745	1.9998038541848194e-10	3.3449416230316516e-12	1.2259593947026478e-10	0.05653714110479369
peak.145	0.6353253861774275	0.6074962472900306	2.6393399457398834e-10	3.021194506195706e-10	8.795339480742398e-15	2.2952200047039988e-08	0.416907294511678	0.0215611517364166	1.8186380955661372e-18	2.745776517576403e-05	0.6306119492843161
peak.146	1.5196170464962071e-09	1.3653116538048441e-09	2.5393523560749446e-15	1.9681800909738442e-11	2.390285869072483e-12	4.130506500479252e-05	0.07740029376796699	2.2805549657204128e-07	1.738011542672046e-20	2.483900436195873e-06	0.26036929846071677
peak.147	1.3410627315777835e-10	1.1641222078305564e-10	5.119894241368349e-29	4.785662726543138e-10	4.4080511078719105e-24	1.3310220172053442e-15	0.0052324929923045415	6.9785863486928425e-09	4.2924435799878225e-22	1.8324493717388898e-05	0.03614709555088858
peak.148	9.68164319530002e-10	7.543935129336361e-10	0.0008751956841537777	7.232186495154571e-10	2.2112118363838275e-09	4.670228220339231e-13	0.006865213323108229	6.774357330202626e-08	7.786462977297778e-09	0.0023377563184193238	0.04610541817438083
peak.149	6.891588369098415e-11	4.894557071828956e-11	2.8991393023413073e-28	4.0225519180999566e-20	4.0642754046593944e-27	2.2420390690960274e-19	0.00017943458225622776	8.850680526395301e-16	7.41783437253844e-17	0.006408249745284458	0.002576450781957027
peak.150	0.3622190174025962	0.2874249015605759	0.3580402976493059	2.6821254662883506e-10	0.06549369465338573	0.009353942267507114	0.0804812438863251	0.04714749629646905	3.280316891219012e-17	2.177862105804202e-09	0.24499300385951056
peak.151	1.58794227364689e-10	8.895851014843643e-11	1.178787822892072e-16	1.708843794307228e-19	3.863392361679049e-23	6.031099499261884e-10	0.0055351993785673044	1.0773289052753695e-05	1.219487410242928e-08	0.5273177057193051	0.05596752228688799
peak.152	0.5249791878912677	0.4896277262023956	1.0901308843843e-07	1.9681800613798722e-11	3.957104617368395e-12	1.0917694142132118e-06	0.07305620771192195	7.871776656837643e-08	1.5996514835559892e-13	0.023719648103934378	0.24050375578535788
peak.153	0.43841693363725803	0.3192070416695118	4.938814111454178e-10	4.7129391844018204e-11	2.5245433866488518e-14	0.0005640050853397288	0.26132018402751217	3.326495434528051e-05	2.191649502244394e-11	4.862294283533325e-06	0.5521952112284721
peak.154	8.520645597640461e-10	7.745948531067911e-10	2.7086582102498014e-12	4.841227549807421e-10	2.6755138912397115e-15	9.55850057264704e-05	0.02924148935529851	2.2716971608058966e-05	2.973788010177911e-11	0.0023555215107946034	0.10638613425286812
peak.155	0.5058819692019785	0.5249791888931973	9.73873080509775e-13	1.968180122654128e-11	4.389073131076091e-11	0.003999912887021977	0.28483168403915016	1.6713328799173842e-07	8.664814769100736e-12	1.1723296262816737e-06	0.5426344792566603
peak.156	0.5249791876277254	0.4896277259341511	4.2383873852179687e-16	4.990751643611592e-10	3.4115699840586086e-16	1.5864798652803638e-07	0.12034261239326974	0.0002817249881050554	4.0652596025172484e-13	0.023719650774640316	0.2743902262927135
peak.157	0.52497918747894	0.48962772584917574	8.790038490809445e-17	0.25962001497454074	7.60536203466111e-21	5.395967744841907e-12	0.19411412335335843	0.006461689972941278	6.208894895272915e-21	4.047368784287666e-08	0.3276280716417036
peak.158	0.9050435981397524	0.7489644593696174	7.074646020255793e-17	4.192433615154914e-10	7.212424186524532e-16	1.7618760079744207e-10	0.140724139507208	6.415078995409112e-06	7.441812102529558e-14	2.8302543273061637e-06	0.36167107262148135
peak.159	9.105545037196162e-10	5.801768211113634e-10	1.3561478246128728e-11	0.2797432066441527	3.2004992399110277e-10	0.001963460505214955	0.019864705679022363	0.00033083926344974876	8.775548848998384e-11	5.188598917325722e-05	0.10668621409550925
peak.160	2.583396076299789e-10	2.5051849417005686e-10	6.641073755449725e-24	2.932444496352593e-10	2.1997914578384637e-24	1.4525349457616228e-15	0.014477576032590995	9.219379283805044e-11	1.6229585283414577e-15	2.6269457141464008e-05	0.0680648302370207
peak.161	0.5058819676823614	0.5249791875278856	1.7444397102306058e-07	1.3654590605401018e-19	2.460045779972491e-13	1.215001594746303e-07	0.2215989708187685	4.518509744787681e-06	9.331529628426624e-13	4.603322498215725e-07	0.354711794730789
peak.162	0.5058819684709869	0.524979188247077	3.456696091755173e-07	4.5237920382440235e-10	1.3372359639295809e-09	1.7207936765762826e-05	0.22882587682916017	3.072603184548593e-05	9.094781368449232e-19	0.0023571182214363697	0.38818436022315295
peak.163	0.5058819680796135	0.5249791878810735	2.3541976622395127e-10	5.904540187431453e-11	8.113262755447039e-18	8.56830569798873e-08	0.5261002441893423	0.007791150965891201	1.0146353602887301e-22	1.0032666240954217e-05	0.5353181577694576
peak.164	2.8471841544901214e-10	1.9756590710235612e-10	1.7793898303282824e-08	4.422436808631587e-10	4.947939847205937e-13	0.014033287073720691	0.005904138172444898	0.0004699299984393047	5.382191916581425e-19	1.1706562117698437e-05	0.09095467800154147
peak.165	1.8042745350638716e-11	1.09135337899818e-11	1.2933230702770974e-23	3.039822929116309e-19	4.45896943927931e-21	5.104781741754799e-05	0.006949410844694036	6.663221433957954e-09	1.3691019395359038e-09	2.4832138412713567e-06	0.0455957064771062
peak.166	0.07619791654643164	0.03178214041087467	3.5455108959216257e-09	8.510070222349337e-11	5.975299815481729e-12	0.11162622138309082	0.019027214967630407	6.372730313307772e-07	9.917366431129832e-09	1.5117159588777244e-07	0.11992257873118732
peak.167	4.1334787963065196e-10	3.2043603266024767e-10	5.24138615052129e-09	0.519240030652969	3.990534178369152e-12	4.256185416740843e-06	0.0059840457934611695	1.2360542818480833e-10	5.791796536025491e-13	0.022446281573652745	0.09056193114373151
peak.168	1.049958374967889	0.9792554517023346	7.23048487157901e-07	1.4743481014886973e-19	4.090780125090234e-11	0.014901118306202844	0.2591522509694661	0.0005650317267362501	1.0824218880553773e-19	1.6287754080360476e-10	0.5107585203858338
peak.169	2.0435546667935353e-19	1.6637557557077905e-19	1.3731960106115266e-20	0.9988956383414611	2.0161206796993653e-18	5.102326946824033e-05	0.000879309137773019	3.088657382827061e-09	7.486089432733462e-15	0.0011501896692083268	0.012382776945596044
peak.170	9.396951651409195e-20	8.150621080432336e-20	3.950266489133082e-22	1.96818007141401e-11	1.8990118315368516e-17	5.813403675235406e-20	8.409057035610392e-05	1.2914656810832431e-14	3.964155121614697e-20	0.00013119453388613165	0.0022568019455386774
peak.171	2.682125464944754e-10	2.3282444169321114e-10	1.1497846315720015e-16	6.681119199492887e-11	2.3677586314780287e-17	4.2940978840067875e-08	0.002395593975904516	3.982899615661793e-11	7.423052831982875e-12	0.0004633963820104934	0.02581203037276499
peak.172	0.5058819680550614	0.5249791879302045	3.3248716393959953e-15	1.5378807415632287e-10	1.3787532335887892e-17	8.625448926845481e-10	0.5328542056990677	0.07977065106576339	6.661293603363326e-18	2.7084806964285985e-06	0.5751237781085068
peak.173	3.92445880363996e-10	3.6693071457016756e-10	2.353726458021603e-21	2.2421043731133164e-10	1.5261863379385575e-22	7.84551556278541e-13	0.004525023048329168	6.158580772216128e-12	1.2847939939182789e-19	0.00018278246403135898	0.032352090723041425
peak.174	0.38006441185317397	0.25933673458628925	2.539162686769637e-10	1.6366578903331802e-19	1.9984232528776802e-14	0.005129851728976456	0.18780238963131304	9.95300772078998e-07	4.8210168766126354e-11	0.0004549292143049426	0.44880840731848404
peak.175	1.341062731794406e-10	1.1641222079130535e-10	7.888990601991433e-24	1.6682032562141902e-19	9.99889938539022e-28	1.140501157955666e-17	3.5450208766292373e-06	1.6167451230614224e-16	1.7046796359776104e-17	3.85310774411447e-09	0.00020581149853096713
peak.176	0.8681009850260506	0.8124040890434991	9.550873878148761e-23	1.8885759544101788e-19	3.418391577675352e-20	2.9120410941781854e-18	0.38038271885207936	0.00042027648020978077	4.900069844137639e-16	4.6060971546316545e-05	0.5896309584194895
peak.177	1.0582712165323495e-19	1.0157434105392944e-19	8.789785240183625e-30	3.9921442278450726e-20	4.3607093142248737e-23	2.7548127626721057e-12	8.072857216360589e-05	3.990886922281423e-13	3.421538126355404e-18	2.537745766744278e-09	0.0016993018936639613
peak.178	5.93724952481366e-10	5.240763592747406e-10	2.4425177047435705e-12	3.5908435042491105e-10	2.4545690812553587e-15	7.064277175908447e-07	0.00266535407844483	1.5674791317891236e-07	0.0002803998613444177	0.00115711281733129	0.018987479765986068
peak.179	1.926870052411883e-19	1.5296733537113672e-19	6.664092340982162e-30	1.0236836424453595e-19	1.4135881160571607e-28	1.1812796771765591e-13	1.0296297104375082e-06	1.3724885992311394e-17	5.3028258776948236e-24	1.9804085532461238e-06	0.000148702816035811
peak.180	1.3955196143806698e-09	1.252882610619755e-09	4.583703933670827e-17	1.9681800824008597e-11	6.237716831368512e-18	4.75522217852973e-07	0.07187781073789212	3.572656074679749e-06	8.080065186499209e-19	1.3572142415075194e-05	0.23992421483667176
peak.181	7.856713496833254e-10	5.231150578734002e-10	2.2463598971578963e-25	1.7653524254183108e-19	2.8492707643184945e-27	1.4758898444535797e-14	0.025319905357089043	5.896380838249761e-08	8.162132947854504e-08	4.16390536592045e-09	0.13161073170674065
peak.182	8.426855520440527e-20	7.570813172321646e-20	8.978590284006007e-30	1.843365365902651e-20	2.070167788974509e-27	2.5101424898708954e-22	1.41058876922698e-05	5.112519818921887e-18	3.6759026308348873e-13	1.783135827616061e-07	0.0008998407040079598
peak.183	0.5249791884731103	0.4896277265311907	5.589189231437939e-23	1.9681800855915438e-11	3.4550963548257534e-23	7.21170720370432e-21	0.22523963052397192	1.469819485493919e-06	6.129530503293207e-14	3.413097408276646e-05	0.48959461039830493
